EmployeeID,Turnover,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,Wages,CompaniesWorked,OverTime,SalaryHike,PerfoRating,StockOption,TotalWorkingYears,TrainingLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1779,No,34,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,1,Sales Executive,4,Single,6029,5,No,12,3,No,6,3,3,2,2,2,2
1780,Yes,21,Travel_Rarely,Sales,7,1,Marketing,2,Male,3,Sales Representative,2,Single,2679,1,No,13,3,No,1,3,3,1,0,1,0
1782,No,38,Travel_Rarely,Research & Development,6,2,Other,4,Female,2,Laboratory Technician,3,Married,3702,1,No,11,3,Yes,5,3,3,5,4,0,4
1783,Yes,22,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,Laboratory Technician,1,Married,2398,1,Yes,17,3,No,1,6,3,1,0,0,0
1784,No,31,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,Sales Executive,4,Married,5468,1,No,14,3,Yes,13,3,3,12,7,5,7
1786,No,51,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,Manager,3,Married,13116,2,No,11,3,No,15,2,3,2,2,2,2
1787,No,37,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,Sales Executive,2,Married,4189,1,No,14,3,Yes,5,2,3,5,2,0,3
1789,No,46,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,Research Director,4,Divorced,19328,7,Yes,17,3,Yes,24,3,3,2,1,2,2
1790,No,36,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,Yes,15,1,3,12,8,5,7
1792,Yes,44,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,Research Scientist,2,Divorced,2342,1,Yes,12,3,Yes,6,2,2,5,3,2,3
1794,No,37,Travel_Rarely,Human Resources,8,2,Other,3,Male,3,Human Resources,2,Divorced,4071,2,No,13,3,No,19,4,2,10,0,4,7
1797,Yes,35,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,Sales Executive,4,Single,5813,1,Yes,18,3,No,10,2,3,10,7,7,7
1798,No,33,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,Research Scientist,1,Married,3143,6,No,19,3,Yes,14,1,3,10,8,7,6
1799,No,28,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,Research Scientist,4,Married,2044,1,No,11,3,Yes,5,6,4,5,3,0,3
1800,No,39,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,Research Director,3,Single,13464,7,No,21,4,No,9,3,3,4,3,2,2
1801,No,46,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,Sales Executive,2,Single,7991,8,No,15,3,No,6,3,3,2,2,2,2
1802,No,40,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,Laboratory Technician,1,Married,3377,4,No,17,3,Yes,7,5,2,4,3,0,2
1803,No,42,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,Healthcare Representative,1,Married,5538,5,No,18,3,Yes,10,2,2,0,0,0,0
1804,No,35,Non-Travel,Research & Development,2,2,Medical,2,Male,3,Manufacturing Director,4,Divorced,5762,2,No,14,3,Yes,15,6,3,7,7,1,7
1805,No,38,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,Human Resources,2,Divorced,2592,5,No,13,3,Yes,13,3,3,11,10,3,8
1807,Yes,34,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,Laboratory Technician,1,Married,5346,4,No,17,3,Yes,11,3,2,7,1,0,7
1809,Yes,37,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,Manufacturing Director,1,Single,4213,1,No,15,3,No,10,4,1,10,3,0,8
1812,No,39,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,Sales Executive,4,Divorced,4127,2,No,18,3,Yes,7,6,3,2,1,2,2
1813,No,43,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,Research Scientist,3,Single,2438,4,No,13,3,No,7,2,2,3,2,1,2
1814,No,41,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,Healthcare Representative,2,Single,6870,3,No,12,3,No,11,3,1,3,2,1,2
1815,No,41,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,Sales Executive,3,Divorced,10447,0,Yes,13,3,Yes,23,3,4,22,14,13,5
1816,No,30,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,Manufacturing Director,3,Single,9667,9,No,14,3,No,9,3,3,7,7,0,2
1818,Yes,26,Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,Human Resources,2,Married,2148,0,Yes,11,3,No,6,3,3,5,1,1,4
1821,Yes,46,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,Healthcare Representative,2,Married,8926,4,No,22,4,Yes,13,2,4,9,7,3,7
1822,No,40,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,Healthcare Representative,4,Divorced,6513,4,No,17,3,Yes,12,3,3,5,3,0,3
1823,No,34,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,Sales Executive,3,Married,6799,1,No,21,4,Yes,10,5,3,10,8,4,8
1824,No,58,Non-Travel,Sales,2,3,Medical,2,Male,3,Manager,2,Divorced,16291,4,No,22,4,Yes,37,0,2,16,9,14,14
1826,No,35,Travel_Rarely,Research & Development,23,4,Medical,2,Male,1,Laboratory Technician,3,Married,2705,0,No,16,3,Yes,6,2,4,5,4,0,3
1827,No,47,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,Yes,28,4,3,22,11,14,10
1829,No,40,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,Healthcare Representative,1,Divorced,4448,2,No,12,3,Yes,15,3,3,7,4,7,7
1830,No,54,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,Research Scientist,4,Married,6854,4,No,15,3,Yes,14,2,2,7,1,1,7
1833,No,31,Travel_Frequently,Sales,7,4,Marketing,1,Female,3,Sales Executive,1,Married,9637,2,No,14,3,Yes,9,3,3,3,2,2,2
1834,No,28,Travel_Rarely,Research & Development,1,3,Medical,3,Female,3,Research Scientist,1,Married,3591,1,No,25,4,Yes,3,3,3,3,2,1,2
1835,No,38,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,Sales Representative,4,Married,5405,2,Yes,20,4,Yes,20,4,2,4,2,0,3
1836,No,26,Travel_Rarely,Sales,10,3,Medical,3,Male,3,Sales Executive,4,Single,4684,1,No,13,3,No,5,4,3,5,3,1,2
1837,No,58,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,3,Research Director,3,Married,15787,2,Yes,14,3,No,23,3,3,2,2,2,2
1839,No,18,Non-Travel,Research & Development,14,3,Medical,2,Female,3,Research Scientist,3,Single,1514,1,No,16,3,No,0,4,1,0,0,0,0
1842,Yes,31,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,4,Human Resources,1,Married,2956,0,No,17,3,No,2,4,3,1,0,0,0
1844,Yes,29,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,2,Human Resources,1,Divorced,2335,4,Yes,15,3,Yes,4,3,3,2,2,2,0
1845,No,45,Non-Travel,Sales,2,4,Life Sciences,3,Female,3,Sales Executive,3,Married,5154,4,No,22,4,Yes,10,3,4,8,7,5,7
1847,No,36,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,Research Scientist,2,Married,6962,4,Yes,22,4,Yes,15,2,3,1,0,0,0
1849,No,43,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,Sales Executive,4,Married,5675,1,No,20,4,Yes,7,5,3,7,7,7,7
1850,No,27,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,3,Laboratory Technician,4,Single,2379,0,Yes,14,3,No,6,3,2,5,4,0,2
1852,No,29,Travel_Frequently,Research & Development,20,1,Medical,4,Male,3,Laboratory Technician,4,Married,3812,1,No,13,3,No,11,3,4,11,8,3,10
1853,No,32,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,Sales Executive,4,Single,4648,8,No,13,3,No,4,2,4,0,0,0,0
1854,No,42,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,3,Research Scientist,3,Married,2936,3,No,22,4,Yes,10,1,2,6,3,3,3
1856,No,47,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,3,Laboratory Technician,3,Single,2105,4,No,12,3,No,7,2,3,2,2,2,0
1857,No,46,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,Yes,12,4,2,9,8,4,7
1858,No,28,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,3,Human Resources,4,Divorced,2706,1,No,15,3,Yes,3,2,3,3,2,2,2
1859,No,29,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,1,Healthcare Representative,3,Divorced,6384,8,No,17,3,Yes,11,3,3,7,0,1,6
1860,No,42,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,3,Laboratory Technician,3,Single,3968,4,No,13,3,No,8,3,3,0,0,0,0
1862,Yes,32,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,Sales Executive,2,Single,9907,7,Yes,12,3,No,7,3,2,2,2,2,2
1863,No,46,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,Sales Executive,1,Divorced,13225,2,No,12,3,Yes,25,5,3,19,17,2,8
1864,No,27,Travel_Rarely,Sales,23,1,Medical,2,Female,2,Sales Representative,3,Married,3540,1,No,21,4,Yes,9,5,3,9,8,5,8
1865,No,29,Travel_Rarely,Human Resources,6,1,Medical,4,Male,2,Human Resources,2,Married,2804,1,No,11,3,No,1,3,3,1,0,0,0
1866,No,43,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,Manager,3,Married,19392,7,No,13,3,No,21,2,3,16,12,6,14
1867,No,48,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,Research Director,2,Married,19665,4,No,12,3,No,29,3,3,22,10,12,9
1868,Yes,29,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,Research Scientist,4,Single,2439,1,Yes,24,4,No,1,3,2,1,0,1,0
1869,Yes,46,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,Sales Executive,2,Married,7314,5,No,21,4,Yes,14,2,3,8,7,0,7
1870,No,27,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,Research Scientist,1,Married,4774,0,No,19,3,Yes,8,2,2,7,6,7,3
1871,No,39,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,Research Scientist,4,Divorced,3902,8,No,14,3,Yes,7,2,3,2,2,2,2
1873,No,55,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,2,Research Scientist,4,Married,2662,8,No,20,4,Yes,19,2,4,5,2,0,4
1875,No,28,Travel_Rarely,Sales,3,3,Medical,2,Female,3,Sales Representative,2,Married,2856,1,No,19,3,Yes,1,3,3,1,0,0,0
1876,Yes,30,Travel_Rarely,Sales,9,3,Medical,2,Male,3,Sales Representative,4,Single,1081,1,No,13,3,No,1,3,2,1,0,0,0
1878,Yes,22,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,Research Scientist,2,Single,2472,1,Yes,23,4,No,1,2,3,1,0,0,0
1880,No,36,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,Sales Executive,3,Married,5673,1,Yes,13,3,Yes,10,4,3,10,9,1,7
1881,No,31,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,3,Laboratory Technician,3,Divorced,4197,1,No,11,3,Yes,10,2,3,10,8,0,2
1882,No,34,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,3,Sales Executive,4,Married,9713,2,Yes,13,3,Yes,9,3,3,5,3,1,0
1883,No,29,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,3,Laboratory Technician,1,Single,2062,3,No,14,3,No,11,2,3,3,2,1,2
1885,No,37,Travel_Rarely,Research & Development,7,4,Medical,4,Male,3,Research Scientist,1,Married,4284,5,Yes,22,4,Yes,16,2,3,5,3,0,4
1886,No,35,Travel_Rarely,Research & Development,16,2,Other,4,Female,2,Manufacturing Director,2,Married,4788,0,Yes,11,3,No,4,2,3,3,2,0,2
1888,No,45,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,2,Manufacturing Director,4,Married,5906,0,No,13,3,Yes,10,2,2,9,8,3,8
1890,No,36,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,2,Human Resources,4,Single,3886,1,No,21,4,No,10,2,2,10,1,0,8
1892,No,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Manager,1,Divorced,16823,2,No,11,3,Yes,22,3,3,19,7,11,16
1893,No,26,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,Research Scientist,3,Married,2933,1,Yes,13,3,Yes,1,3,2,1,0,1,0
1898,No,27,Travel_Rarely,Sales,2,2,Medical,1,Female,4,Sales Executive,3,Single,6500,0,No,14,3,No,9,5,2,8,7,0,7
1900,No,48,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,Manager,4,Divorced,17174,3,No,11,3,Yes,24,3,3,22,17,4,7
1903,No,44,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,4,Healthcare Representative,1,Married,5033,2,No,15,3,Yes,10,5,3,2,0,2,2
1905,Yes,34,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,Research Scientist,1,Married,2307,1,Yes,23,4,Yes,5,2,3,5,2,3,0
1907,Yes,56,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,Laboratory Technician,4,Single,2587,1,No,16,3,No,5,3,3,4,2,1,0
1908,No,36,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,Sales Executive,2,Married,5507,2,No,16,3,Yes,12,1,1,4,2,1,3
1909,No,41,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,Sales Executive,2,Married,4393,5,No,21,4,Yes,14,3,3,5,4,1,4
1911,No,42,Travel_Rarely,Research & Development,6,3,Medical,3,Male,3,Research Director,1,Married,13348,9,No,13,3,Yes,18,3,4,13,7,5,7
1912,No,31,Travel_Rarely,Sales,10,2,Medical,3,Female,3,Sales Executive,4,Divorced,6583,2,Yes,11,3,Yes,8,2,3,5,2,1,4
1915,No,34,Travel_Rarely,Sales,3,1,Medical,4,Female,2,Sales Executive,4,Married,8103,3,Yes,12,3,No,9,3,2,4,2,0,1
1916,No,31,Travel_Rarely,Research & Development,4,3,Medical,1,Female,4,Laboratory Technician,3,Divorced,3978,8,No,12,3,Yes,4,0,2,2,2,2,2
1918,No,26,Travel_Frequently,Research & Development,6,3,Other,3,Male,4,Laboratory Technician,4,Married,2544,0,No,18,3,Yes,8,3,3,7,7,7,7
1922,No,45,Travel_Frequently,Research & Development,1,4,Medical,2,Male,3,Healthcare Representative,3,Single,5399,4,No,12,3,No,12,3,3,4,2,0,3
1924,No,33,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,Sales Executive,3,Single,5487,1,No,14,3,No,10,2,2,10,4,0,9
1927,No,28,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,Sales Executive,4,Married,6834,1,Yes,12,3,Yes,7,2,3,7,7,0,7
1928,Yes,29,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,Sales Representative,1,Single,1091,1,No,17,3,No,1,3,3,1,0,0,0
1929,No,39,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,Sales Executive,3,Married,5736,6,No,19,3,Yes,10,1,3,3,2,1,2
1931,No,27,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,3,Research Scientist,2,Married,2226,1,No,11,3,Yes,6,3,2,5,3,1,2
1932,No,34,Travel_Frequently,Research & Development,22,4,Other,3,Male,2,Research Scientist,4,Married,5747,1,Yes,15,3,No,16,3,3,15,10,6,11
1933,Yes,28,Travel_Rarely,Sales,13,2,Marketing,4,Female,3,Sales Executive,3,Single,9854,3,Yes,11,3,No,6,0,3,2,0,2,2
1934,No,47,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,3,Research Scientist,2,Married,5467,8,No,18,3,Yes,16,4,4,8,7,1,7
1935,No,56,Travel_Rarely,Sales,11,5,Marketing,4,Female,2,Sales Executive,1,Married,5380,4,No,16,3,Yes,6,3,3,0,0,0,0
1936,No,39,Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,Manufacturing Director,1,Married,5151,1,No,25,4,Yes,10,3,3,10,0,7,9
1937,No,38,Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,Yes,20,3,3,20,11,0,7
1938,No,58,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,Manager,4,Married,17875,4,Yes,13,3,Yes,29,2,2,1,0,0,0
1939,Yes,32,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,Research Scientist,3,Single,2432,3,Yes,14,3,No,8,2,3,4,1,0,3
1940,No,38,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,3,Research Scientist,4,Divorced,4771,2,No,19,3,Yes,10,0,4,5,2,0,3
1941,No,49,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,3,Research Director,4,Married,19161,3,No,15,3,No,28,3,3,5,4,4,3
1943,No,42,Travel_Rarely,Sales,12,4,Marketing,2,Male,3,Sales Executive,4,Divorced,5087,3,Yes,12,3,Yes,14,4,3,0,0,0,0
1944,Yes,27,Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,2,Human Resources,2,Married,2863,1,No,12,3,No,1,2,3,1,0,0,0
1945,No,35,Travel_Rarely,Sales,18,4,Medical,2,Male,3,Sales Executive,1,Married,5561,0,No,16,3,Yes,6,2,1,5,3,0,4
1947,No,28,Non-Travel,Research & Development,16,3,Medical,3,Male,3,Research Scientist,3,Single,2144,1,No,14,3,No,5,3,2,5,3,1,4
1948,No,31,Non-Travel,Research & Development,3,2,Medical,3,Male,3,Research Scientist,1,Divorced,3065,1,Yes,13,3,Yes,4,3,4,4,2,2,3
1949,No,36,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,4,Laboratory Technician,2,Married,2810,1,No,22,4,No,5,3,3,5,4,0,2
1950,No,34,Travel_Rarely,Sales,1,3,Marketing,1,Male,3,Sales Executive,4,Single,9888,1,No,21,4,No,14,3,2,14,8,2,1
1951,No,34,Travel_Rarely,Sales,13,4,Medical,4,Male,3,Sales Executive,3,Divorced,8628,1,No,18,3,Yes,9,2,2,8,7,1,1
1952,No,26,Travel_Rarely,Research & Development,1,3,Medical,3,Male,3,Laboratory Technician,1,Single,2867,0,No,13,3,No,8,6,2,7,7,7,6
1954,No,29,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Healthcare Representative,1,Married,5373,0,No,12,3,Yes,6,5,2,5,3,0,2
1955,No,32,Non-Travel,Research & Development,15,4,Medical,3,Female,3,Healthcare Representative,4,Divorced,6667,5,No,18,3,Yes,9,6,3,5,1,1,2
1956,No,31,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,1,Research Scientist,1,Married,5003,1,No,21,4,No,10,6,3,10,8,8,7
1960,Yes,28,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,2,Laboratory Technician,4,Divorced,2367,5,No,12,3,Yes,6,2,2,4,1,0,3
1961,No,38,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Sales Representative,1,Single,2858,4,No,14,3,No,20,3,2,1,0,0,0
1962,No,35,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,3,Sales Executive,4,Married,5204,1,Yes,11,3,No,10,2,3,10,8,0,9
1965,No,27,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,Sales Executive,4,Single,4105,1,No,14,3,No,7,5,3,7,7,0,7
1966,No,32,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,2,Manufacturing Director,4,Single,9679,8,No,24,4,No,8,1,3,1,0,0,0
1967,Yes,31,Travel_Frequently,Sales,26,4,Marketing,1,Male,3,Sales Executive,4,Married,5617,1,Yes,11,3,No,10,4,3,10,7,0,8
1968,Yes,53,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,Sales Executive,1,Single,10448,6,Yes,13,3,No,15,2,2,2,2,2,2
1969,No,54,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,3,Research Scientist,3,Married,2897,3,No,11,3,Yes,9,6,2,4,3,2,3
1970,No,33,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,3,Healthcare Representative,3,Divorced,5968,1,No,20,4,Yes,9,2,3,9,7,2,8
1971,No,43,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,3,Healthcare Representative,3,Married,7510,1,No,17,3,Yes,10,1,3,10,9,0,9
1972,No,38,Travel_Frequently,Human Resources,1,4,Other,4,Male,3,Human Resources,2,Married,2991,0,Yes,11,3,Yes,7,2,3,6,2,1,2
1973,No,55,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,4,Manager,2,Married,19636,4,Yes,18,3,Yes,35,0,3,10,9,1,4
1974,No,31,Travel_Rarely,Research & Development,2,1,Medical,4,Female,1,Laboratory Technician,4,Divorced,1129,1,Yes,11,3,Yes,1,4,3,1,0,0,0
1975,No,39,Travel_Rarely,Sales,15,4,Marketing,2,Male,3,Sales Executive,1,Single,13341,0,No,12,3,No,21,3,3,20,8,11,10
1976,No,42,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,2,Research Scientist,3,Single,4332,1,No,12,3,No,20,2,3,20,9,3,7
1979,No,31,Non-Travel,Research & Development,10,3,Medical,3,Female,3,Research Director,3,Married,11031,4,No,20,4,Yes,13,2,4,11,7,4,8
1980,No,54,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,Manufacturing Director,1,Single,4440,6,Yes,19,3,No,9,3,3,5,2,1,4
1981,No,24,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,2,Healthcare Representative,3,Single,4617,1,No,12,3,No,4,2,2,4,3,1,2
1982,No,23,Travel_Rarely,Research & Development,12,2,Other,4,Male,3,Laboratory Technician,4,Single,2647,1,No,13,3,No,5,6,4,5,2,1,4
1985,No,40,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,3,Laboratory Technician,3,Married,6323,1,No,11,3,Yes,10,2,4,10,9,9,4
1986,No,40,Travel_Rarely,Sales,2,2,Marketing,2,Female,3,Sales Executive,2,Married,5677,3,No,14,3,Yes,15,4,3,11,8,5,10
1987,No,25,Travel_Rarely,Human Resources,2,3,Human Resources,3,Female,3,Human Resources,2,Married,2187,4,No,14,3,No,6,3,3,2,0,1,2
1989,No,30,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,Laboratory Technician,2,Married,3748,1,No,13,3,No,12,6,2,12,8,1,7
1992,No,25,Travel_Rarely,Research & Development,2,1,Other,4,Male,3,Laboratory Technician,3,Divorced,3977,6,Yes,19,3,Yes,7,2,2,2,2,0,2
1993,No,47,Travel_Rarely,Research & Development,25,3,Medical,1,Male,3,Healthcare Representative,3,Single,8633,2,No,23,4,No,25,3,3,17,14,12,11
1994,No,33,Non-Travel,Research & Development,1,2,Medical,2,Male,2,Laboratory Technician,3,Divorced,2008,1,No,12,3,Yes,1,2,2,1,1,0,0
1995,No,38,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,Sales Executive,2,Married,4440,0,No,15,3,Yes,16,3,3,15,13,5,8
1996,No,31,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,3,Sales Representative,3,Married,3067,0,No,19,3,Yes,3,1,3,2,2,1,2
1997,No,38,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,2,Manufacturing Director,3,Married,5321,2,No,11,3,Yes,10,1,3,8,3,7,7
1998,No,42,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,3,Research Scientist,1,Divorced,5410,6,Yes,17,3,Yes,9,3,2,4,3,1,2
1999,No,41,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,3,Research Scientist,4,Married,2782,3,No,22,4,Yes,12,3,3,5,3,1,0
2000,No,47,Non-Travel,Research & Development,1,1,Medical,3,Female,3,Research Director,2,Married,11957,0,No,18,3,Yes,14,3,1,13,8,5,12
2003,No,35,Travel_Rarely,Research & Development,11,4,Medical,4,Male,3,Laboratory Technician,3,Married,2660,7,Yes,11,3,Yes,5,3,3,2,2,2,2
2007,No,22,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,Research Scientist,3,Single,3375,0,No,12,3,No,4,2,4,3,2,1,2
2008,No,35,Travel_Rarely,Research & Development,9,4,Medical,2,Male,3,Research Scientist,3,Single,5098,1,No,19,3,No,10,5,3,10,7,0,8
2009,No,33,Travel_Rarely,Research & Development,15,2,Medical,2,Female,3,Healthcare Representative,4,Married,4878,0,Yes,13,3,Yes,10,6,3,9,7,8,1
2010,No,32,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,2,Laboratory Technician,2,Single,2837,1,No,13,3,No,6,3,3,6,2,4,1
2012,No,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Laboratory Technician,4,Married,2406,8,No,19,3,Yes,8,3,2,1,0,0,0
2013,No,32,Travel_Rarely,Sales,1,4,Medical,2,Male,2,Sales Representative,2,Married,2269,0,No,14,3,Yes,3,2,3,2,2,2,2
2014,No,39,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,3,Research Scientist,4,Single,4108,7,No,13,3,No,18,2,3,7,7,1,7
2015,No,38,Travel_Rarely,Research & Development,10,3,Medical,2,Female,1,Research Director,3,Married,13206,3,No,12,3,Yes,20,3,3,18,16,1,11
2016,No,32,Travel_Rarely,Sales,1,4,Marketing,3,Female,3,Sales Executive,4,Married,10422,1,No,19,3,Yes,14,3,3,14,10,5,7
2017,No,37,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,4,Research Director,4,Married,13744,1,Yes,25,4,Yes,16,2,3,16,11,6,8
2018,No,25,Travel_Rarely,Sales,8,2,Other,1,Female,3,Sales Executive,3,Divorced,4907,0,Yes,22,4,Yes,6,3,2,5,3,0,4
2019,No,52,Non-Travel,Sales,29,4,Life Sciences,1,Male,3,Sales Representative,4,Divorced,3482,2,No,15,3,Yes,16,3,2,9,8,0,0
2020,No,44,Travel_Rarely,Research & Development,1,3,Medical,2,Male,3,Research Scientist,4,Single,2436,6,Yes,12,3,No,6,2,3,4,3,1,2
2021,No,21,Travel_Rarely,Sales,5,1,Medical,3,Male,3,Sales Representative,1,Single,2380,1,Yes,11,3,No,2,6,3,2,2,1,2
2022,No,39,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,3,Manager,4,Single,19431,2,No,13,3,No,21,3,2,6,0,1,3
2023,Yes,23,Travel_Frequently,Sales,9,3,Marketing,4,Male,3,Sales Representative,1,Married,1790,1,No,19,3,Yes,1,3,2,1,0,1,0
2024,No,36,Travel_Rarely,Sales,3,3,Medical,1,Female,2,Sales Executive,4,Married,7644,0,No,19,3,Yes,10,2,3,9,7,3,4
2025,No,36,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,3,Manufacturing Director,2,Divorced,5131,7,No,13,3,Yes,18,3,3,4,2,0,2
